# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1780627132.45553 72.314510 9.350269 -2.381781 -0.189076 0.774843 -0.576397 0.177861 0.0003928795 0.0018025950 0.0004785373 0.0297030354 0.0082464784 0.0025367602 14.5587407967 -11.3736130586 -2.9597135175 60.5342908064 0.1173391610 4.2388683925
1780627132.48886 72.316608 9.348285 -2.380854 -0.189116 0.774904 -0.576379 0.177613 0.0003934591 0.0018177197 0.0004866051 0.0296707202 0.0082930761 0.0025645437 14.5571301449 -11.3712383959 -2.9596997499 60.5371149324 0.1173794509 4.2388250084
1780627132.52221 72.318204 9.345902 -2.381190 -0.188465 0.774809 -0.577083 0.176431 0.0003852525 0.0017626108 0.0004720744 0.0296691377 0.0083045952 0.0025704955 14.5561412314 -11.3700562919 -2.9596986636 60.5407307583 0.1174237370 4.2387849892
1780627132.55562 72.322402 9.341678 -2.380318 -0.187850 0.774155 -0.578615 0.174932 0.0003758034 0.0016880828 0.0004474372 0.0297070058 0.0082556766 0.0025399465 14.5551065109 -11.3687759327 -2.9596970047 60.5441869702 0.1174682364 4.2387458410
1780627132.58888 72.331510 9.331285 -2.373296 -0.186443 0.773366 -0.580743 0.172864 0.0003782417 0.0016847007 0.0004382138 0.0297644793 0.0081600210 0.0024831454 14.5530576766 -11.3664510358 -2.9596783450 60.5526800407 0.1175426467 4.2386976021
1780627132.62220 72.335248 9.319927 -2.366406 -0.183523 0.769416 -0.587935 0.169269 0.0003865777 0.0017510550 0.0004410573 0.0298805532 0.0079470658 0.0023590582 14.5473969204 -11.3590136167 -2.9595928146 60.5695518622 0.1176653921 4.2386216455
1780627132.65549 72.338248 9.307243 -2.365014 -0.178128 0.768402 -0.592369 0.164096 0.0003755959 0.0015739581 0.0003499798 0.0302608449 0.0072939933 0.0020035828 14.5413420606 -11.3492028078 -2.9594861378 60.5748303733 0.1177097798 4.2385670095
1780627132.68883 72.344328 9.293183 -2.356551 -0.171460 0.762313 -0.603732 0.158074 0.0003452479 0.0012447581 0.0002475222 0.0305044538 0.0068657077 0.0017909541 14.5345767917 -11.3382360820 -2.9593724722 60.5806728523 0.1177753033 4.2384940793
1780627132.72216 72.347424 9.281516 -2.349999 -0.163798 0.756799 -0.613279 0.155930 0.0003241942 0.0008140209 0.0001189047 0.0310071100 0.0057772852 0.0013174908 14.5276030508 -11.3277814799 -2.9592508786 60.5931260707 0.1178631762 4.2384242657
1780627132.75558 72.352678 9.273579 -2.346176 -0.161595 0.747958 -0.623837 0.158974 0.0003449289 0.0008852427 0.0001075716 0.0313644508 0.0047910221 0.0009730904 14.5222650983 -11.3192894497 -2.9591531989 60.5993542335 0.1179116147 4.2383759277
1780627132.78885 72.356240 9.270653 -2.343885 -0.162216 0.733242 -0.640666 0.159966 0.0003801721 0.0008572694 0.0000754068 0.0316938955 0.0037927826 0.0007330803 14.5177039068 -11.3123776985 -2.9590726483 60.6071726869 0.1179674463 4.2383440069
1780627132.82213 72.360486 9.269956 -2.332131 -0.161979 0.715283 -0.657747 0.171759 0.0004095811 0.0006982278 0.0000232906 0.0320424891 0.0022083590 0.0004601451 14.5165203283 -11.3113374339 -2.9590593831 60.6145536584 0.1180190094 4.2383213052
1780627132.85549 72.364857 9.263615 -2.323025 -0.160323 0.692666 -0.680293 0.178079 0.0004619139 0.0009258725 -0.0000183621 0.0322383766 0.0003116694 0.0003525167 14.5163759874 -11.3117642100 -2.9590506497 60.6199001335 0.1180275034 4.2383380027
1780627132.88879 72.368515 9.258095 -2.313043 -0.164945 0.667163 -0.704535 0.176964 0.0004773105 0.0001330470 -0.0000355469 0.0322224488 -0.0018050876 0.0004939539 14.5138663367 -11.3081222237 -2.9590020617 60.6259391910 0.1180498668 4.2383499306
1780627132.92212 72.371078 9.253558 -2.302618 -0.173444 0.640384 -0.729122 0.167950 0.0005634132 -0.0011816027 0.0001159711 0.0318711611 -0.0038323425 0.0009006301 14.5118299109 -11.3050293900 -2.9589629410 60.6302083811 0.1180594097 4.2383771920
1780627132.95544 72.373028 9.250358 -2.292654 -0.179089 0.615794 -0.750874 0.157840 0.0007365273 -0.0023184634 0.0003947126 0.0312444331 -0.0056050241 0.0014960941 14.5104316935 -11.3028878753 -2.9589381400 60.6334994039 0.1180625547 4.2384208711
1780627132.98878 72.377805 9.274708 -2.286674 -0.181090 0.593667 -0.769866 0.148571 0.0008967005 -0.0030572510 0.0006832591 0.0305642097 -0.0069553640 0.0021177595 14.5094863790 -11.3015984795 -2.9588607580 60.6354826824 0.1180555262 4.2384530491
1780627133.02212 72.370268 9.287561 -2.279028 -0.176371 0.578530 -0.783075 0.144879 0.0010091626 -0.0033535730 0.0009040876 0.0299046823 -0.0081286710 0.0028002814 14.5234641236 -11.3275820531 -2.9591264939 60.6455963637 0.1180704605 4.2386100649
1780627133.05542 72.371843 9.293477 -2.272360 -0.168402 0.570157 -0.791255 0.143100 0.0010016832 -0.0031515291 0.0009466048 0.0294874092 -0.0089290895 0.0033385923 14.5307657587 -11.3380642918 -2.9592879570 60.6295315025 0.1179590005 4.2386409858
1780627133.08875 72.375521 9.289537 -2.291662 -0.156359 0.577975 -0.789614 0.134187 0.0009094764 -0.0029767989 0.0009043559 0.0291949079 -0.0093173145 0.0035547570 14.5339149222 -11.3440324310 -2.9593441429 60.6322013825 0.1180184411 4.2384778456
1780627133.12207 72.381540 9.281442 -2.291859 -0.153100 0.587486 -0.783374 0.133212 0.0008383711 -0.0026236722 0.0007182798 0.0297037852 -0.0086550319 0.0030695290 14.5319343676 -11.3416189637 -2.9593382243 60.6386323815 0.1181225488 4.2384129473
1780627133.15541 72.381102 9.294774 -2.302461 -0.143832 0.597844 -0.777735 0.130472 0.0007632504 -0.0020905020 0.0004657590 0.0305900411 -0.0073010965 0.0022698926 14.5280551189 -11.3364777215 -2.9592884974 60.6498842726 0.1182085304 4.2383519492
1780627133.18874 72.388850 9.315345 -2.324589 -0.142519 0.624141 -0.755046 0.141572 0.0006979717 -0.0011390678 0.0001722533 0.0314673892 -0.0056846878 0.0015778139 14.5370886427 -11.3527375656 -2.9594807035 60.6524340951 0.1182375431 4.2383890588
1780627133.22206 72.402885 9.328413 -2.352023 -0.137564 0.661935 -0.718426 0.163654 0.0006986896 0.0005451918 -0.0000921364 0.0323079912 -0.0029951223 0.0008563448 14.5483811335 -11.3750021590 -2.9597411679 60.6694946205 0.1183698444 4.2384384811
1780627133.25538 72.411012 9.344811 -2.378991 -0.128113 0.689000 -0.688120 0.188037 0.0009503307 0.0026439974 -0.0000957251 0.0324253020 -0.0006194639 0.0006309764 14.5541953317 -11.3888973074 -2.9599097439 60.6952015487 0.1185720041 4.2384559412
1780627133.28871 72.415080 9.358604 -2.400178 -0.131075 0.698537 -0.674316 0.200408 0.0010734442 0.0030893693 -0.0000164003 0.0323767424 0.0003155047 0.0006550275 14.5614624478 -11.4028737651 -2.9600855328 60.7044047003 0.1186545314 4.2385120894
1780627133.32204 72.408602 9.360601 -2.412217 -0.135897 0.693478 -0.681896 0.188782 0.0009653644 0.0023259767 -0.0000708560 0.0325419476 -0.0001092093 0.0006608228 14.5668784698 -11.4126799416 -2.9602162695 60.7064918941 0.1186668226 4.2385671848
1780627133.35540 72.410279 9.373786 -2.421195 -0.141147 0.683403 -0.692729 0.182113 0.0009339258 0.0017306272 -0.0001083444 0.0326534972 -0.0008602359 0.0007254611 14.5677779357 -11.4124150558 -2.9602560923 60.6940537588 0.1186015581 4.2386303358
1780627133.38871 72.407381 9.384260 -2.423060 -0.141105 0.676865 -0.699377 0.181150 0.0008603433 0.0014557448 -0.0001138664 0.0326961390 -0.0014325198 0.0007979151 14.5745910396 -11.4249349022 -2.9603463412 60.6987368948 0.1185655189 4.2386489824
1780627133.42203 72.403732 9.389107 -2.421623 -0.138607 0.674963 -0.701022 0.183795 0.0008504215 0.0015343736 -0.0001587385 0.0326256284 -0.0016945923 0.0007954365 14.5795179253 -11.4327813166 -2.9604098153 60.6934560397 0.1185149171 4.2387078864
1780627133.45535 72.403523 9.393543 -2.427754 -0.138190 0.674085 -0.701512 0.185455 0.0008731408 0.0015104152 -0.0001674575 0.0326498459 -0.0019294319 0.0008302047 14.5813722599 -11.4345791864 -2.9604265875 60.6841936554 0.1184162220 4.2387809082
1780627133.48867 72.402250 9.405093 -2.433796 -0.142261 0.669097 -0.706853 0.180084 0.0009009067 0.0013311783 -0.0001623440 0.0327074213 -0.0020655197 0.0008900476 14.5825656937 -11.4360995576 -2.9604431918 60.6808963692 0.1183633937 4.2388633431
1780627133.52201 72.400487 9.416784 -2.439647 -0.144637 0.663631 -0.712876 0.174590 0.0009134466 0.0008715830 -0.0001441092 0.0327374297 -0.0024896268 0.0009932633 14.5881608407 -11.4452505997 -2.9605402312 60.6781124668 0.1182946242 4.2389951231
1780627133.55535 72.410930 9.430171 -2.453468 -0.149984 0.662862 -0.712448 0.174749 0.0009081769 0.0005845134 -0.0001262200 0.0327104541 -0.0027638154 0.0010804535 14.5939351120 -11.4547559424 -2.9606066926 60.6753672894 0.1182400774 4.2391000505
1780627133.58865 72.411554 9.441614 -2.461655 -0.150211 0.660610 -0.714733 0.173749 0.0009470802 0.0004872917 -0.0001166531 0.0327938949 -0.0026395879 0.0011043637 14.6000403736 -11.4682020674 -2.9607279782 60.6965142160 0.1183215100 4.2392421397
1780627133.62199 72.422129 9.340417 -2.384264 -0.145581 0.692966 -0.680338 0.189061 0.0006430704 0.0003370199 -0.0001050440 0.0326159408 -0.0028327945 0.0008166227 14.6053811771 -11.4779509235 -2.9609449870 60.6971176997 0.1183710946 4.2390631358
1780627133.65533 72.422453 9.337146 -2.383598 -0.148808 0.690318 -0.682550 0.188264 0.0007881149 0.0018649909 -0.0000833684 0.0328197691 -0.0001188503 0.0006117316 14.5506591787 -11.3852381210 -2.9598696912 60.7142043682 0.1184318935 4.2387724218
1780627133.68867 72.417212 9.329427 -2.380408 -0.148961 0.687156 -0.685841 0.187749 0.0007764373 0.0016716367 -0.0000964846 0.0327843748 -0.0004144564 0.0006469407 14.5486089992 -11.3818180052 -2.9598000437 60.7137923254 0.1187624179 4.2384967682
1780627133.72196 72.415360 9.324524 -2.380393 -0.151183 0.684968 -0.688047 0.185888 0.0008028275 0.0014986711 -0.0001017521 0.0328549405 -0.0005737078 0.0006942132 14.5446901208 -11.3732787637 -2.9597122021 60.7023896320 0.1187271118 4.2385136362
1780627133.75531 72.412571 9.318341 -2.379415 -0.149674 0.683633 -0.691802 0.177915 0.0007186456 0.0014225822 -0.0000637683 0.0328244681 -0.0005714918 0.0007131280 14.5420540527 -11.3682372607 -2.9596698604 60.6990021134 0.1186315664 4.2384713356
1780627133.78863 72.411169 9.314378 -2.382803 -0.150919 0.683738 -0.691452 0.177817 0.0007389139 0.0011241986 -0.0000635549 0.0329016034 -0.0006966782 0.0007601933 14.5399773799 -11.3640218191 -2.9596328931 60.6953648329 0.1186261027 4.2385021182
1780627133.82195 72.410071 9.309751 -2.387099 -0.152169 0.683933 -0.690961 0.177913 0.0007788003 0.0010803922 -0.0000612822 0.0329648986 -0.0006561633 0.0008019384 14.5378561510 -11.3599738303 -2.9595998330 60.6936418275 0.1186384693 4.2385475911
1780627133.85530 72.412400 9.300526 -2.369487 -0.158012 0.681504 -0.693125 0.173674 0.0007968400 0.0010682942 -0.0000562699 0.0329349743 -0.0006220173 0.0007389780 14.5353185036 -11.3554791325 -2.9596098527 60.6920202729 0.1186383261 4.2384520367
1780627133.88860 72.405779 9.305654 -2.362475 -0.159951 0.679393 -0.694459 0.174839 0.0005816125 0.0004971591 -0.0000333477 0.0326265403 -0.0004872619 0.0004552467 14.5324485367 -11.3514696194 -2.9594717893 60.6984644941 0.1186327177 4.2382898160
1780627133.92193 72.404037 9.307599 -2.361905 -0.162692 0.677040 -0.696338 0.173958 0.0005457065 0.0003259323 -0.0000406262 0.0326156930 -0.0007325556 0.0004549511 14.5351672661 -11.3543377008 -2.9595023931 60.6854447226 0.1185294832 4.2383169978
1780627133.95526 72.404091 9.305267 -2.361453 -0.162653 0.676651 -0.696953 0.173042 0.0005386502 0.0001927265 -0.0000403347 0.0326021737 -0.0009879851 0.0004635485 14.5362808882 -11.3559386243 -2.9595193654 60.6830226804 0.1185085735 4.2383256326
1780627133.98864 72.403134 9.302943 -2.362768 -0.159950 0.675230 -0.698928 0.173148 0.0005214273 0.0002423994 -0.0000386296 0.0325930387 -0.0010401046 0.0004543833 14.5354575545 -11.3546892620 -2.9595052801 60.6843337373 0.1185199849 4.2383164557
1780627134.02191 72.402387 9.300001 -2.364269 -0.156847 0.674528 -0.700288 0.173226 0.0005095022 0.0003233552 -0.0000411338 0.0325712011 -0.0012916230 0.0004656674 14.5347026359 -11.3531766580 -2.9594912566 60.6829113836 0.1185162519 4.2383118344
1780627134.05523 72.402967 9.298691 -2.364854 -0.155701 0.675181 -0.700054 0.172664 0.0004987104 0.0002729226 -0.0000372380 0.0325611794 -0.0013920539 0.0004657721 14.5335552336 -11.3508980874 -2.9594693684 60.6809374444 0.1185102966 4.2383050676
1780627134.08856 72.402881 9.298575 -2.365472 -0.154684 0.675058 -0.700378 0.172746 0.0004967636 0.0004438357 -0.0000434332 0.0325569142 -0.0013786008 0.0004595798 14.5329326101 -11.3499932441 -2.9594593674 60.6821815666 0.1185212894 4.2382987535
1780627134.12189 72.402796 9.298517 -2.365685 -0.152647 0.676111 -0.699545 0.173806 0.0004917657 0.0006812718 -0.0000513001 0.0325486649 -0.0013481167 0.0004512091 14.5328116151 -11.3497086282 -2.9594575631 60.6816110631 0.1185205758 4.2382971487
1780627134.15522 72.402882 9.299389 -2.366097 -0.150626 0.677185 -0.698661 0.174945 0.0004945701 0.0008507664 -0.0000553763 0.0325464746 -0.0012542830 0.0004390955 14.5326123693 -11.3492651201 -2.9594530571 60.6809159945 0.1185170034 4.2382956988
1780627134.18854 72.402861 9.299773 -2.366094 -0.149507 0.678085 -0.698023 0.174962 0.0004933804 0.0009229876 -0.0000561163 0.0325451340 -0.0011976581 0.0004305226 14.5328516695 -11.3496903655 -2.9594575634 60.6809235415 0.1185167600 4.2382963803
1780627134.22187 72.402412 9.299682 -2.365999 -0.149087 0.678504 -0.697753 0.174776 0.0004776341 0.0009096157 -0.0000505877 0.0325459743 -0.0011738580 0.0004227004 14.5329663684 -11.3498680209 -2.9594594424 60.6807396236 0.1185156818 4.2382960810
1780627134.25521 72.402492 9.298472 -2.365078 -0.149081 0.679410 -0.697122 0.173776 0.0004532892 0.0009912121 -0.0000545295 0.0325378362 -0.0011283126 0.0004141422 14.5328970366 -11.3496126007 -2.9594592945 60.6797548868 0.1185128917 4.2382935552
1780627134.28852 72.401816 9.299140 -2.364916 -0.149261 0.679498 -0.696948 0.173976 0.0004543121 0.0010671721 -0.0000539318 0.0325372462 -0.0010408313 0.0004045393 14.5322037386 -11.3483911310 -2.9594448136 60.6797123294 0.1185124444 4.2382886303
1780627134.32190 72.401118 9.300378 -2.364916 -0.150024 0.679506 -0.696802 0.173871 0.0004449117 0.0009834891 -0.0000501589 0.0325424408 -0.0010180845 0.0003995073 14.5324308984 -11.3485613586 -2.9594472618 60.6780919318 0.1185014090 4.2382912183
1780627134.35519 72.399597 9.299621 -2.364990 -0.150879 0.679530 -0.697048 0.172041 0.0004343940 0.0008752833 -0.0000462332 0.0325473607 -0.0010137894 0.0003957535 14.5330144113 -11.3494095235 -2.9594571140 60.6768391725 0.1184923286 4.2382956814
1780627134.38852 72.397958 9.297068 -2.365451 -0.150796 0.679421 -0.697973 0.168765 0.0004219065 0.0007017558 -0.0000407823 0.0325528527 -0.0010361307 0.0003937133 14.5325657398 -11.3481802016 -2.9594457519 60.6736952180 0.1184740667 4.2382956752
1780627134.42185 72.396145 9.293414 -2.366410 -0.148924 0.679719 -0.698656 0.166383 0.0004135383 0.0005871308 -0.0000365343 0.0325558151 -0.0010368203 0.0003902499 14.5314860814 -11.3458901958 -2.9594233515 60.6708433988 0.1184602160 4.2382914621
1780627134.45516 72.394605 9.290269 -2.367675 -0.146802 0.680449 -0.698846 0.164476 0.0004145907 0.0005561317 -0.0000379949 0.0325564491 -0.0010363889 0.0003935133 14.5298828224 -11.3425991915 -2.9593907830 60.6674026669 0.1184442713 4.2382847146
1780627134.48849 72.394108 9.289609 -2.368786 -0.145779 0.680965 -0.698989 0.162634 0.0004102335 0.0004710404 -0.0000349226 0.0325598321 -0.0010038367 0.0003899705 14.5284414478 -11.3396666955 -2.9593617856 60.6644884750 0.1184312989 4.2382785639
1780627134.52185 72.393664 9.290617 -2.368997 -0.145433 0.681366 -0.698795 0.162093 0.0004046584 0.0004859656 -0.0000324088 0.0325590219 -0.0009706963 0.0003825504 14.5282069855 -11.3392762691 -2.9593583199 60.6645687734 0.1184342420 4.2382765321
1780627134.55515 72.393018 9.291661 -2.368732 -0.145027 0.681361 -0.698964 0.161753 0.0004044762 0.0005912877 -0.0000337820 0.0325570196 -0.0009174715 0.0003758269 14.5286147092 -11.3399882172 -2.9593657684 60.6645222774 0.1184326303 4.2382788376
1780627134.58847 72.393570 9.292531 -2.366935 -0.145513 0.682196 -0.698294 0.160683 0.0003976590 0.0006331610 -0.0000307969 0.0325540881 -0.0009122395 0.0003684765 14.5289816683 -11.3405231343 -2.9593713218 60.6637527540 0.1184261012 4.2382812095
1780627134.62181 72.393508 9.293226 -2.366619 -0.145566 0.682577 -0.698039 0.160124 0.0003897656 0.0005648839 -0.0000266449 0.0325581274 -0.0008556932 0.0003603857 14.5294275443 -11.3415566719 -2.9593794000 60.6655529830 0.1184328911 4.2382817242
1780627134.65513 72.393039 9.291581 -2.366313 -0.145071 0.683062 -0.698119 0.158149 0.0003824512 0.0004784614 -0.0000239040 0.0325587212 -0.0008666146 0.0003569586 14.5297587921 -11.3421949337 -2.9593856474 60.6659392518 0.1184337467 4.2382830712
1780627134.68845 72.392337 9.288721 -2.366082 -0.144720 0.683993 -0.697927 0.155268 0.0003849308 0.0004156689 -0.0000170485 0.0325591449 -0.0008857054 0.0003605226 14.5290420194 -11.3408081335 -2.9593709036 60.6650110850 0.1184290215 4.2382792975
1780627134.72178 72.390810 9.285041 -2.366602 -0.141966 0.684844 -0.697980 0.153812 0.0003908036 0.0003222265 -0.0000103600 0.0325660918 -0.0007767984 0.0003654329 14.5276615714 -11.3381821593 -2.9593431876 60.6635528384 0.1184226999 4.2382722530
1780627134.75511 72.390116 9.281589 -2.366612 -0.138593 0.686267 -0.697461 0.152900 0.0004251898 0.0004032688 -0.0000122294 0.0325702986 -0.0007003024 0.0003740757 14.5258229218 -11.3344690074 -2.9593058087 60.6600847939 0.1184066877 4.2382644719
1780627134.78843 72.389877 9.280957 -2.366267 -0.136859 0.687428 -0.696837 0.152089 0.0004582239 0.0005005481 -0.0000128550 0.0325701448 -0.0006164825 0.0003757122 14.5241662878 -11.3313526671 -2.9592722254 60.6586063863 0.1183998983 4.2382556918
1780627134.82180 72.389461 9.281839 -2.365469 -0.136449 0.688300 -0.696295 0.150990 0.0004773292 0.0005346188 -0.0000126717 0.0325693004 -0.0005438096 0.0003701186 14.5238965974 -11.3308338898 -2.9592657938 60.6582780136 0.1183964308 4.2382543357
1780627134.85509 72.388943 9.282885 -2.364417 -0.135600 0.689102 -0.695695 0.150864 0.0004644408 0.0006364863 -0.0000131003 0.0325621440 -0.0004964393 0.0003531076 14.5243192215 -11.3315152910 -2.9592727975 60.6578405091 0.1183916365 4.2382565414
1780627134.88842 72.387302 9.286941 -2.364400 -0.134186 0.687294 -0.697584 0.151648 0.0004256654 0.0007403838 -0.0000151731 0.0325578861 -0.0004190076 0.0003472116 14.5248625392 -11.3323650204 -2.9592824241 60.6571097875 0.1183852454 4.2382599084
1780627134.92175 72.386715 9.289342 -2.363674 -0.134275 0.686897 -0.697984 0.151527 0.0004062613 0.0007193159 -0.0000209121 0.0325517193 -0.0005833523 0.0003481684 14.5270553795 -11.3357986195 -2.9593221746 60.6541742184 0.1183621212 4.2382763374
1780627134.95507 72.387708 9.291652 -2.361981 -0.135136 0.687038 -0.697571 0.152028 0.0003962672 0.0006266766 -0.0000189034 0.0325507791 -0.0006412301 0.0003414917 14.5283272044 -11.3379193612 -2.9593453650 60.6533961492 0.1183527520 4.2382845958
1780627134.98840 72.387933 9.294051 -2.360642 -0.136225 0.686986 -0.697233 0.152840 0.0003962844 0.0006844985 -0.0000196106 0.0325483196 -0.0006029668 0.0003364902 14.5294607609 -11.3403283378 -2.9593682657 60.6563762006 0.1183658854 4.2382882096
1780627135.02176 72.388395 9.296670 -2.359644 -0.137889 0.687002 -0.696681 0.153785 0.0003927157 0.0006641475 -0.0000189964 0.0325489550 -0.0005622621 0.0003317088 14.5306094685 -11.3424069043 -2.9593895716 60.6568430737 0.1183639574 4.2382946616
1780627135.05509 72.389164 9.299486 -2.359044 -0.139920 0.687243 -0.695825 0.154752 0.0003861343 0.0005824909 -0.0000178019 0.0325507441 -0.0005519930 0.0003269452 14.5318128131 -11.3446850226 -2.9594131428 60.6580234438 0.1183673104 4.2383007248
